contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,ExpiryDate
QQQ240621C00220000,2024-04-15 16:23:54+00:00,220.0,220.2,221.75,222.16,0.0,0.0,11.0,9.0,1.081791700439453,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00224780,2024-04-15 17:44:11+00:00,224.78,209.59,217.06,217.48,0.0,0.0,1.0,214.0,1.062748826904297,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00225000,2024-05-06 19:44:08+00:00,225.0,215.81,216.8,217.2,0.0,0.0,2.0,19.0,1.0556687841796877,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00229780,2024-05-03 15:27:50+00:00,229.78,206.0,212.11,212.51,0.0,0.0,1.0,108.0,1.0363817712402348,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00230000,2024-04-18 13:44:16+00:00,230.0,196.77,211.88,212.3,0.0,0.0,2.0,3.0,1.0349169348144533,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00234780,2024-04-16 19:00:39+00:00,234.78,200.4,207.12,207.6,0.0,0.0,1.0,83.0,1.011479552001953,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00235000,2024-02-29 17:38:06+00:00,235.0,205.44,211.97,212.53,0.0,0.0,1.0,1.0,1.361331318359375,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00239780,2024-05-03 14:27:44+00:00,239.78,195.5,202.25,202.61,0.0,0.0,1.0,289.0,0.9887696435546875,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00240000,2024-04-24 20:12:44+00:00,240.0,186.11,202.03,202.41,0.0,0.0,2.0,1.0,0.9882813671875,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00244780,2024-03-26 18:29:58+00:00,244.78,204.67,186.38,187.41,0.0,0.0,2.0,157.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00245000,2024-01-25 18:55:58+00:00,245.0,185.27,194.89,195.36,0.0,0.0,5.0,6.0,0.59570716796875,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00249780,2024-05-06 18:37:20+00:00,249.78,190.8,192.34,192.71,0.0,0.0,3.0,163.0,0.93945373046875,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00250000,2024-05-03 19:59:47+00:00,250.0,187.33,192.1,192.46,0.0,0.0,2.0,71.0,0.9359137268066406,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00254780,2024-03-05 14:52:44+00:00,254.78,187.56,193.31,193.69,0.0,0.0,1.0,398.0,1.2644079748535155,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00255000,2024-04-11 16:04:34+00:00,255.0,189.09,187.14,187.51,0.0,0.0,20.0,28.0,0.9116219775390625,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00259780,2024-05-06 19:07:29+00:00,259.78,181.09,182.3,182.71,0.0,0.0,1.0,464.0,0.8813488427734374,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00260000,2024-02-07 15:37:27+00:00,260.0,177.08,183.13,183.59,0.0,0.0,1.0,1.0,0.9633792724609375,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00264780,2024-05-06 15:59:22+00:00,264.78,175.25,177.49,177.85,0.0,0.0,1.0,4748.0,0.8677991735839843,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00265000,2024-05-06 16:23:07+00:00,265.0,174.25,177.21,177.58,0.0,0.0,1.0,2.0,0.8620619262695313,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00269780,2024-05-07 16:50:21+00:00,269.78,173.6,172.31,172.72,2.4200134,1.4137244,1.0,1993.0,0.828004649658203,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00270000,2024-04-24 20:12:44+00:00,270.0,156.46,172.18,172.59,0.0,0.0,1.0,3.0,0.8342301733398436,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00274780,2024-05-07 14:52:51+00:00,274.78,168.24,167.5,167.87,2.2900085,1.3799388,1.0,950.0,0.8149432568359375,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00275000,2024-04-30 19:58:32+00:00,275.0,152.43,167.24,167.61,0.0,0.0,3.0,8.0,0.8106708386230468,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00279780,2024-05-06 14:52:14+00:00,279.78,160.25,162.42,162.83,0.0,0.0,1.0,11276.0,0.7839377075195313,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00280000,2024-05-06 15:27:50+00:00,280.0,160.1,162.32,162.7,0.0,0.0,1.0,3.0,0.7907735766601562,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00284780,2024-04-22 14:34:10+00:00,284.78,133.45,157.55,157.92,0.0,0.0,2.0,847.0,0.7661156201171876,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00285000,2024-04-25 16:22:12+00:00,285.0,139.17,157.31,157.72,0.0,0.0,10.0,13.0,0.7650169982910158,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00289780,2024-04-29 13:30:11+00:00,289.78,146.19,152.59,152.97,0.0,0.0,1.0,3620.0,0.7436549072265625,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00290000,2024-04-12 15:34:46+00:00,290.0,153.9,152.35,152.71,0.0,0.0,2.0,6.0,0.7403590417480468,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00294780,2024-05-06 19:43:54+00:00,294.78,146.5,147.69,148.0,0.0,0.0,1.0,12032.0,0.7226590234375,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00295000,2024-05-07 13:35:01+00:00,295.0,148.2,147.43,147.78,10.959991,7.9860034,1.0,6.0,0.7200955725097657,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00299780,2024-05-07 16:28:34+00:00,299.78,144.08,142.66,143.03,2.7599945,1.9530104,2.0,6729.0,0.697390721435547,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00300000,2024-05-07 15:56:22+00:00,300.0,143.94,142.38,142.78,2.5299988,1.7891229,13.0,73.0,0.69336244140625,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00304780,2024-04-04 19:03:01+00:00,304.78,137.26,133.36,133.79,0.0,0.0,1.0,3261.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00305000,2024-04-26 19:31:17+00:00,305.0,129.84,137.57,137.95,0.0,0.0,3.0,8.0,0.6799348413085939,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00309780,2024-04-29 13:30:05+00:00,309.78,126.14,132.83,133.19,0.0,0.0,1.0,14912.0,0.6580844738769531,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00310000,2024-04-24 14:00:45+00:00,310.0,121.47,132.54,132.92,0.0,0.0,1.0,39.0,0.6533237792968751,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00314780,2024-05-07 15:02:45+00:00,314.78,129.12,127.85,128.17,2.5299988,1.9985772,1.0,726.0,0.6335485864257813,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00315000,2024-04-18 14:04:38+00:00,315.0,113.13,127.48,127.89,0.0,0.0,2.0,18.0,0.6263465100097658,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00319780,2024-05-07 17:07:56+00:00,319.78,124.08,122.89,123.23,2.459999,2.022693,5.0,7376.0,0.6121864953613283,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00320000,2024-05-07 16:36:09+00:00,320.0,123.78,122.68,123.05,12.360001,11.093162,4.0,34.0,0.6124306335449221,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00324780,2024-05-07 17:59:18+00:00,324.78,117.99,117.93,118.28,1.2399979,1.0620967,6.0,4910.0,0.5905802661132813,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00325000,2024-05-06 18:31:01+00:00,325.0,116.47,117.72,118.09,0.0,0.0,9.0,93.0,0.5905802661132813,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00329780,2024-05-06 15:21:56+00:00,329.78,113.7,112.94,113.33,3.2299957,2.9238667,1.0,3094.0,0.5682416223144531,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00330000,2024-05-07 16:56:12+00:00,330.0,113.93,112.65,113.06,18.620003,19.536253,12.0,65.0,0.5640912731933594,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00334780,2024-05-01 16:25:45+00:00,334.78,90.18,108.01,108.38,0.0,0.0,1.0,5206.0,0.5476119458007813,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00335000,2024-04-22 16:08:12+00:00,335.0,99.88,107.68,108.08,0.0,0.0,1.0,197.0,0.5418136639404298,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00339780,2024-05-03 18:11:44+00:00,339.78,98.81,103.04,103.41,0.0,0.0,41.0,2882.0,0.5255174401855469,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00340000,2024-05-07 16:01:50+00:00,340.0,104.25,102.83,103.22,14.300003,15.897724,1.0,47.0,0.5255174401855469,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00342780,2024-04-19 19:45:08+00:00,342.78,75.41,100.17,100.53,0.0,0.0,1.0,9.0,0.5173388110351562,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00343000,2023-11-21 16:17:43+00:00,343.0,60.88,77.3,77.66,0.0,0.0,4.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00343780,2024-05-03 16:37:03+00:00,343.78,94.16,99.09,99.5,0.0,0.0,40.0,15.0,0.5101367346191408,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00344000,2023-11-28 14:41:25+00:00,344.0,60.68,0.0,0.0,0.0,0.0,2.0,46.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00344780,2024-05-07 15:28:30+00:00,344.78,99.55,98.09,98.48,7.2300034,7.83146,7.0,896.0,0.5050098327636718,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00345000,2024-05-01 19:48:47+00:00,345.0,82.7,97.88,98.32,0.0,0.0,4.0,28.0,0.5055591436767577,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00345780,2024-04-25 13:30:02+00:00,345.78,76.75,97.11,97.49,0.0,0.0,1.0,26.0,0.5009815527343751,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00346000,2023-12-26 16:48:45+00:00,346.0,76.94,0.0,0.0,0.0,0.0,6.0,30.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00346780,2024-05-01 16:45:18+00:00,346.78,78.0,96.16,96.55,0.0,0.0,30.0,70.0,0.5074512145996093,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00347000,2023-11-14 20:30:15+00:00,347.0,56.84,69.17,69.5,0.0,0.0,1.0,14.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00347780,2024-04-19 18:51:02+00:00,347.78,70.98,95.12,95.51,0.0,0.0,56.0,19.0,0.5009815527343751,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00348000,2023-11-22 14:40:49+00:00,348.0,60.9,74.11,74.49,0.0,0.0,1.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00348780,2024-04-19 18:52:31+00:00,348.78,70.04,94.15,94.55,0.0,0.0,28.0,21.0,0.49799085998535164,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00349000,2023-11-27 18:01:07+00:00,349.0,57.71,0.0,0.0,0.0,0.0,1.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00349780,2024-05-06 19:48:14+00:00,349.78,92.42,93.11,93.49,0.0,0.0,8.0,13787.0,0.4907277490234375,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00350000,2024-05-07 15:05:28+00:00,350.0,94.03,93.02,93.38,3.5299988,3.900551,1.0,214.0,0.4943898217773438,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00350780,2024-04-26 16:00:04+00:00,350.78,83.97,92.06,92.48,0.0,0.0,2.0,17.0,0.48560084716796875,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00351000,2023-12-26 20:18:12+00:00,351.0,73.19,0.0,0.0,0.0,0.0,2.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00351780,2024-04-30 13:54:05+00:00,351.78,83.18,91.07,91.48,0.0,0.0,1.0,21.0,0.48090118713378904,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00352000,2023-12-22 14:30:16+00:00,352.0,70.92,0.0,0.0,0.0,0.0,6.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00352780,2024-04-19 15:26:46+00:00,352.78,70.1,90.15,90.55,0.0,0.0,2.0,147.0,0.4791922198486328,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00353000,2023-12-22 14:30:16+00:00,353.0,70.08,0.0,0.0,0.0,0.0,6.0,149.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00353780,2024-04-25 16:02:09+00:00,353.78,70.93,89.15,89.54,0.0,0.0,9.0,60.0,0.4740653179931641,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00354000,2023-11-27 19:04:41+00:00,354.0,54.01,0.0,0.0,0.0,0.0,1.0,48.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00354780,2024-05-07 17:59:03+00:00,354.78,88.36,88.13,88.52,4.260002,5.065401,5.0,5706.0,0.46857220886230466,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00355000,2024-05-07 14:49:47+00:00,355.0,88.67,87.94,88.34,11.580002,15.021407,3.0,130.0,0.4691825543212891,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00355780,2024-04-26 19:34:21+00:00,355.78,79.86,87.3,87.67,0.0,0.0,2.0,21.0,0.4700370379638672,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00356000,2023-11-17 16:31:06+00:00,356.0,49.08,63.06,63.47,0.0,0.0,5.0,17.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00356780,2024-04-19 14:20:20+00:00,356.78,67.73,86.34,86.7,0.0,0.0,10.0,66.0,0.46655806884765627,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00357000,2023-12-19 18:35:20+00:00,357.0,66.16,0.0,0.0,0.0,0.0,2.0,55.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00357780,2024-05-01 13:38:40+00:00,357.78,68.58,85.15,85.56,0.0,0.0,5.0,36.0,0.45618219604492194,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00358000,2023-12-20 19:51:31+00:00,358.0,63.38,0.0,0.0,0.0,0.0,3.0,33.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00358780,2024-05-06 15:58:05+00:00,358.78,82.29,84.33,84.68,0.0,0.0,10.0,42.0,0.4563652996826172,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00359000,2023-12-20 19:48:02+00:00,359.0,63.34,0.0,0.0,0.0,0.0,2.0,40.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00359780,2024-05-03 15:37:08+00:00,359.78,78.25,83.34,83.69,0.0,0.0,2.0,8742.0,0.45203184692382814,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00360000,2024-05-03 19:24:57+00:00,360.0,83.68,83.05,83.45,5.010002,6.368377,10.0,137.0,0.450200810546875,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00360780,2024-04-15 19:14:05+00:00,360.78,75.35,82.23,82.63,0.0,0.0,2.0,916.0,0.44501287414550783,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00361000,2023-12-21 15:29:11+00:00,361.0,60.6,0.0,0.0,0.0,0.0,1.0,934.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00361780,2024-05-06 19:30:23+00:00,361.78,79.87,81.35,81.7,0.0,0.0,1.0,797.0,0.4430597686767578,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00362000,2023-12-21 17:10:03+00:00,362.0,58.89,0.0,0.0,0.0,0.0,2.0,776.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00362780,2024-04-17 17:24:36+00:00,362.78,69.18,80.41,80.77,0.0,0.0,1.0,503.0,0.4410456286621094,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00363000,2023-12-18 18:31:41+00:00,363.0,60.0,0.0,0.0,0.0,0.0,10.0,503.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00363780,2024-04-29 16:44:33+00:00,363.78,72.67,79.44,79.81,0.0,0.0,2.0,397.0,0.4378718322753906,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00364000,2023-12-13 14:37:34+00:00,364.0,53.05,0.0,0.0,0.0,0.0,10.0,401.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00364780,2024-04-26 18:04:44+00:00,364.78,70.65,78.42,78.77,0.0,0.0,1.0,5802.0,0.43164630859375,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00365000,2024-05-02 15:00:02+00:00,365.0,62.48,78.2,78.56,0.0,0.0,2.0,160.0,0.43103596313476567,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00365780,2024-03-21 14:34:22+00:00,365.78,88.3,54.57,55.01,0.0,0.0,1.0,466.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00366000,2023-12-13 17:38:08+00:00,366.0,50.32,0.0,0.0,0.0,0.0,1.0,456.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00366780,2024-04-03 18:55:23+00:00,366.78,81.71,72.15,72.56,0.0,0.0,1.0,311.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00367000,2023-12-22 19:05:14+00:00,367.0,57.72,0.0,0.0,0.0,0.0,1.0,305.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00367780,2024-04-19 19:36:05+00:00,367.78,52.38,75.46,75.78,0.0,0.0,5.0,866.0,0.41797457031249996,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00368000,2023-12-19 16:50:26+00:00,368.0,56.98,0.0,0.0,0.0,0.0,3.0,866.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00368780,2024-05-01 18:59:46+00:00,368.78,63.59,74.47,74.84,0.0,0.0,1.0,577.0,0.4155331884765625,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00369000,2023-12-12 20:31:50+00:00,369.0,47.2,0.0,0.0,0.0,0.0,2.0,577.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00369780,2024-05-06 19:16:40+00:00,369.78,71.99,73.52,73.86,0.0,0.0,3.0,12820.0,0.4115049084472656,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00370000,2024-05-06 15:52:39+00:00,370.0,71.31,73.31,73.66,0.0,0.0,11.0,534.0,0.41119973571777346,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00370780,2024-04-29 18:34:53+00:00,370.78,64.6,72.56,72.92,0.0,0.0,5.0,788.0,0.4089414575195312,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00371000,2023-12-26 14:46:41+00:00,371.0,55.53,0.0,0.0,0.0,0.0,2.0,805.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00371780,2024-05-01 16:19:32+00:00,371.78,54.11,71.5,71.88,0.0,0.0,11.0,1383.0,0.4028380029296875,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00372000,2023-12-18 14:54:41+00:00,372.0,50.86,0.0,0.0,0.0,0.0,22.0,1398.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00372780,2024-05-07 14:00:13+00:00,372.78,70.71,70.56,70.91,2.8700027,4.230547,1.0,368.0,0.3992369647216797,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00373000,2023-12-19 17:30:00+00:00,373.0,52.58,0.0,0.0,0.0,0.0,1.0,364.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00373780,2024-04-05 15:41:59+00:00,373.78,73.15,65.31,65.72,0.0,0.0,1.0,1835.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00374000,2023-12-21 17:25:24+00:00,374.0,49.44,0.0,0.0,0.0,0.0,1.0,1855.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00374780,2024-05-07 17:49:00+00:00,374.78,69.28,68.6,68.89,5.220001,8.148613,6.0,7574.0,0.3891662646484375,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00375000,2024-05-03 13:53:27+00:00,375.0,64.0,68.32,68.69,0.0,0.0,1.0,126.0,0.3888000573730469,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00375780,2024-04-26 15:05:27+00:00,375.78,60.44,67.61,67.98,0.0,0.0,1.0,324.0,0.3875183319091796,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00376000,2023-12-19 14:32:22+00:00,376.0,49.81,0.0,0.0,0.0,0.0,2.0,328.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00376780,2024-05-01 16:17:42+00:00,376.78,49.77,66.5,66.89,0.0,0.0,12.0,685.0,0.3797669445800781,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00377000,2023-12-21 20:57:42+00:00,377.0,49.09,0.0,0.0,0.0,0.0,408.0,655.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00377780,2024-04-19 19:58:48+00:00,377.78,44.43,65.71,66.05,0.0,0.0,54.0,160.0,0.38043832458496096,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00378000,2023-12-26 16:05:13+00:00,378.0,49.76,0.0,0.0,0.0,0.0,5.0,157.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00378780,2024-04-19 18:13:15+00:00,378.78,44.79,64.75,65.09,0.0,0.0,1.0,155.0,0.3770203900146484,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00379000,2023-12-26 16:40:52+00:00,379.0,49.28,0.0,0.0,0.0,0.0,1.0,157.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00379780,2024-05-07 14:02:45+00:00,379.78,63.65,63.64,63.92,1.3400002,2.1505377,1.0,14381.0,0.3667055517578125,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00380000,2024-05-06 17:58:48+00:00,380.0,61.89,63.46,63.81,0.0,0.0,12.0,3339.0,0.36926900268554685,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00380780,2024-05-06 19:59:00+00:00,380.78,62.68,62.69,63.04,0.0,0.0,2.0,799.0,0.36591210266113283,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00381000,2023-12-14 15:18:04+00:00,381.0,42.26,0.0,0.0,0.0,0.0,2.0,773.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00381780,2024-04-26 14:02:57+00:00,381.78,52.79,61.78,62.13,0.0,0.0,1.0,546.0,0.3640810662841797,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00382000,2023-12-21 20:54:33+00:00,382.0,45.4,0.0,0.0,0.0,0.0,1.0,520.0,1.0000000000000003e-05,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00384780,2024-05-06 17:32:52+00:00,384.78,56.95,58.72,58.99,0.0,0.0,14.0,20588.0,0.3454655297851562,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00385000,2024-05-01 16:29:26+00:00,385.0,59.7,58.58,58.96,17.41,41.168125,1.0,337.0,0.35034829345703117,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00389780,2024-05-07 15:08:33+00:00,389.78,55.23,54.02,54.33,2.2999992,4.3453603,5.0,13831.0,0.33197689514160156,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00390000,2024-05-07 15:46:45+00:00,390.0,55.11,53.7,54.07,2.8400002,5.4333267,5.0,1267.0,0.3297796514892578,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00394780,2024-05-06 13:30:01+00:00,394.78,46.44,49.18,49.43,0.0,0.0,1.0,17526.0,0.31073687316894527,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00395000,2024-05-07 13:48:46+00:00,395.0,49.63,48.91,49.28,1.3800011,2.8601058,22.0,529.0,0.3115913568115234,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00399780,2024-05-07 17:19:34+00:00,399.78,45.65,44.53,44.76,2.3900032,5.5247416,2.0,34544.0,0.29505099487304687,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00400000,2024-05-07 18:01:00+00:00,400.0,44.32,44.28,44.56,0.22000122,0.498869,18.0,4170.0,0.2944711666870117,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00404780,2024-05-06 20:02:18+00:00,404.78,40.0,39.87,40.1,0.0,0.0,11.0,8409.0,0.27841908111572267,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00405000,2024-05-07 15:38:01+00:00,405.0,40.74,39.57,39.81,2.1000023,5.4347887,19.0,2619.0,0.2756114920043945,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00409780,2024-05-07 15:45:48+00:00,409.78,36.51,35.28,35.53,2.0099983,5.826082,6.0,9715.0,0.26258061645507813,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00410000,2024-05-07 17:45:00+00:00,410.0,35.98,35.14,35.38,0.9599991,2.741288,9.0,6486.0,0.2629468237304688,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00414780,2024-05-07 14:47:40+00:00,414.78,31.36,30.87,31.09,0.45000076,1.455842,308.0,12160.0,0.2478712908935547,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00415000,2024-05-07 17:39:45+00:00,415.0,31.7,30.63,30.89,0.98000145,3.190109,362.0,3837.0,0.247077841796875,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00419780,2024-05-07 16:25:43+00:00,419.78,27.87,26.58,26.74,1.460001,5.5282125,208.0,23849.0,0.23288730987548828,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00420000,2024-05-07 18:01:13+00:00,420.0,26.52,26.43,26.62,0.030000687,0.11325288,7538.0,9349.0,0.2335586898803711,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00424780,2024-05-07 16:10:35+00:00,424.78,23.88,22.57,22.73,1.4699993,6.559569,76.0,15035.0,0.2217485052490234,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00425000,2024-05-07 17:55:37+00:00,425.0,22.38,22.41,22.5,-0.10000038,-0.44484156,512.0,23638.0,0.22022264160156246,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00429780,2024-05-07 17:59:38+00:00,429.78,18.7,18.78,18.78,-0.099998474,-0.5319068,181.0,12037.0,0.20841245697021477,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00430000,2024-05-07 18:00:27+00:00,430.0,18.63,18.64,18.72,-0.010000229,-0.0536493,339.0,12366.0,0.209694182434082,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00434780,2024-05-07 17:50:47+00:00,434.78,15.61,15.19,15.28,0.17000008,1.1010368,125.0,7598.0,0.19889106781005855,True,REGULAR,USD,Call,2024-06-21
QQQ240621C00435000,2024-05-07 18:00:07+00:00,435.0,15.04,15.06,15.14,-0.27999973,-1.8276745,1006.0,32298.0,0.1985858950805664,True,REGULAR,USD,Call,2024-06-21
